2021-03-10 19:17:07,877 INFO    SenderThread:3012 [sender.py:send_request_defer():253] send defer: 3
2021-03-10 19:17:07,878 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: defer
2021-03-10 19:17:07,878 INFO    HandlerThread:3012 [handler.py:handle_request_defer():115] handle defer: 3
2021-03-10 19:17:07,878 DEBUG   SenderThread:3012 [sender.py:send():122] send: summary
2021-03-10 19:17:07,880 INFO    SenderThread:3012 [sender.py:_save_file():730] saving file wandb-summary.json with policy end
2021-03-10 19:17:07,881 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:17:07,881 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: defer
2021-03-10 19:17:07,882 INFO    SenderThread:3012 [sender.py:send_request_defer():217] handle sender defer: 3
2021-03-10 19:17:07,882 INFO    SenderThread:3012 [sender.py:send_request_defer():253] send defer: 4
2021-03-10 19:17:07,883 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: defer
2021-03-10 19:17:07,883 INFO    HandlerThread:3012 [handler.py:handle_request_defer():115] handle defer: 4
2021-03-10 19:17:07,883 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:17:07,883 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: defer
2021-03-10 19:17:07,883 INFO    SenderThread:3012 [sender.py:send_request_defer():217] handle sender defer: 4
2021-03-10 19:17:07,923 INFO    SenderThread:3012 [sender.py:send_request_defer():253] send defer: 5
2021-03-10 19:17:07,928 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: defer
2021-03-10 19:17:07,928 INFO    HandlerThread:3012 [handler.py:handle_request_defer():115] handle defer: 5
2021-03-10 19:17:07,935 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:17:07,935 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: defer
2021-03-10 19:17:07,935 INFO    SenderThread:3012 [sender.py:send_request_defer():217] handle sender defer: 5
2021-03-10 19:17:07,936 INFO    SenderThread:3012 [sender.py:send_request_defer():253] send defer: 6
2021-03-10 19:17:07,937 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: defer
